seed,scenario,round,q_state_key,q_state_seen,available_actions,best_q_margin,near_tie,planner_action,planner_reward
500024,cooperative,13,"2,2,1,3,1,1,0",1,6,2.7993464924259364,0,bilateral_3pass,1.0999999999999979
500024,cooperative,14,"2,2,1,2,0,1,0",1,6,3.809854120350315,0,bilateral_3pass,2.349999999999998
500024,cooperative,15,"3,3,1,1,1,0,0",1,7,2.1479599795149196,0,central_cap2,0.6000000000000014
500024,cooperative,16,"3,2,1,1,1,1,4",1,4,2.401324082808962,0,clearinghouse,1.5
500024,cooperative,17,"3,1,1,1,2,2,1",1,1,,0,bilateral_3pass,2.25
500024,cooperative,18,"3,1,0,1,2,2,0",1,1,,0,bilateral_3pass,2.8999999999999986
500024,cooperative,19,"3,2,0,3,2,2,0",1,3,1.6729015494768404,0,bilateral_3pass,3.450000000000003
500024,hoarding,0,"0,3,2,1,0,0,0",1,7,2.840651743797904,0,public_pool,0.0
500024,hoarding,1,"0,3,1,1,0,0,2",1,7,2.585748772313778,0,central_cap2,0.0
500024,hoarding,2,"0,2,2,1,0,0,4",1,6,3.642418422589035,0,subsidized_catch_up,0.0
500024,hoarding,3,"0,1,1,1,0,1,3",1,2,3.6156741217524777,0,bilateral_3pass,0.15000000000000002
500024,hoarding,4,"0,2,0,1,0,1,0",1,3,2.8287814248742915,0,clearinghouse,0.29999999999999993
500024,hoarding,5,"1,1,2,2,0,1,1",1,2,3.8924809834795835,0,bilateral_3pass,0.7500000000000002
500024,hoarding,6,"1,2,2,1,0,2,0",1,3,4.253866399751262,0,subsidized_catch_up,1.0499999999999998
500024,hoarding,7,"1,1,1,1,0,2,3",1,1,,0,bilateral_3pass,0.15000000000000036
500024,hoarding,8,"1,1,1,1,0,2,0",1,1,,0,bilateral_3pass,0.0
500024,hoarding,9,"1,2,2,1,0,2,0",1,3,4.253866399751262,0,subsidized_catch_up,0.39999999999999947
500024,hoarding,10,"2,1,1,1,0,2,3",1,2,3.423788122580091,0,bilateral_3pass,0.4500000000000002
500024,hoarding,11,"2,2,2,1,1,2,0",1,3,2.9338038616554227,0,subsidized_catch_up,0.5999999999999996
500024,hoarding,12,"2,1,2,3,1,2,3",1,1,,0,bilateral_3pass,2.700000000000001
500024,hoarding,13,"2,1,1,2,1,1,0",1,1,,0,bilateral_3pass,0.75
500024,hoarding,14,"2,2,1,1,1,2,0",1,3,2.6268177189037214,0,subsidized_catch_up,0.9499999999999993
500024,hoarding,15,"3,1,2,1,0,2,3",1,1,,0,bilateral_3pass,0.3000000000000007
500024,hoarding,16,"3,1,1,2,0,2,0",1,1,,0,bilateral_3pass,1.6499999999999986
500024,hoarding,17,"3,2,1,1,1,2,0",1,3,1.610184048030252,0,bilateral_3pass,0.0
500024,hoarding,18,"3,2,1,1,1,2,0",1,6,1.610184048030252,0,bilateral_3pass,1.9499999999999993
500024,hoarding,19,"3,2,1,1,2,2,0",1,6,1.0778716478957495,0,subsidized_catch_up,2.4000000000000004
500024,mixed,0,"0,3,2,1,0,0,0",1,7,2.840651743797904,0,public_pool,0.15000000000000002
500024,mixed,1,"0,3,1,1,0,0,2",1,7,2.585748772313778,0,central_cap2,0.0
500024,mixed,2,"0,2,2,2,0,0,4",1,4,2.970898357224047,0,bilateral_3pass,0.15000000000000002
500024,mixed,3,"0,2,1,1,0,0,0",1,6,2.8357528369324294,0,subsidized_catch_up,0.30000000000000004
500024,mixed,4,"0,1,1,1,0,1,3",1,2,3.6156741217524777,0,bilateral_3pass,0.2999999999999998
500024,mixed,5,"1,2,2,2,0,1,0",1,3,2.4752077477030463,0,bilateral_3pass,1.7500000000000004
500024,mixed,6,"1,2,1,3,0,0,0",1,6,2.6320099771432446,0,clearinghouse,0.6999999999999993
500024,mixed,7,"1,1,2,2,0,0,1",1,2,3.952318237775876,0,bilateral_3pass,0.9000000000000004
500024,mixed,8,"1,2,1,1,1,1,0",1,3,2.7007798100413405,0,bilateral_3pass,0.40000000000000036
500024,mixed,9,"1,2,2,2,0,1,0",1,6,2.4752077477030463,0,bilateral_3pass,1.1999999999999993
500024,mixed,10,"2,2,1,3,1,1,0",1,6,2.7993464924259364,0,bilateral_3pass,3.450000000000001
500024,mixed,11,"2,3,0,3,2,1,0",1,7,3.734645276121938,0,subsidized_catch_up,0.4499999999999993
500024,mixed,12,"2,2,1,3,2,1,3",1,6,4.0480969380326375,0,clearinghouse,0.4499999999999993
500024,mixed,13,"2,2,1,2,2,1,1",1,3,7.90237066570542,0,subsidized_catch_up,0.9000000000000021
500024,mixed,14,"2,1,0,2,2,1,3",1,1,,0,bilateral_3pass,2.3999999999999986
500024,mixed,15,"3,1,1,1,2,1,0",1,1,,0,bilateral_3pass,1.200000000000001
500024,mixed,16,"3,2,0,3,2,2,0",1,3,1.6729015494768404,0,bilateral_3pass,2.099999999999996
500024,mixed,17,"3,2,0,1,2,1,0",1,6,1.0168504201444657,0,bilateral_3pass,1.9500000000000028
500024,mixed,18,"3,2,0,3,2,2,0",1,6,1.6729015494768404,0,bilateral_3pass,3.950000000000003
500024,mixed,19,"3,3,1,1,2,2,0",1,7,1.8957819982274327,0,clearinghouse,0.5999999999999943
500024,need_based_to_competitive,0,"0,3,2,1,0,0,0",1,7,2.840651743797904,0,public_pool,0.15000000000000002
500024,need_based_to_competitive,1,"0,2,1,2,0,0,2",1,6,3.758562196550651,0,subsidized_catch_up,0.15000000000000002
500024,need_based_to_competitive,2,"0,2,1,1,0,0,3",1,3,2.5327332863592162,0,clearinghouse,0.0
500024,need_based_to_competitive,3,"0,1,1,1,0,1,1",1,1,,0,bilateral_3pass,0.1499999999999999
500024,need_based_to_competitive,4,"0,1,1,1,0,1,0",1,1,,0,bilateral_3pass,0.0
500024,need_based_to_competitive,5,"1,2,2,2,0,2,0",1,3,3.4573557327998237,0,bilateral_3pass,1.0000000000000002
500024,need_based_to_competitive,6,"1,2,2,2,0,2,0",1,6,3.4573557327998237,0,bilateral_3pass,1.2000000000000002
500024,need_based_to_competitive,7,"1,2,2,2,0,1,0",1,6,2.4752077477030463,0,bilateral_3pass,1.4499999999999993
500024,need_based_to_competitive,8,"1,3,1,1,1,1,0",1,7,4.570481328585051,0,clearinghouse,0.75
500024,need_based_to_competitive,9,"1,2,2,2,1,2,1",1,6,3.5434729348787615,0,clearinghouse,1.450000000000001
500024,need_based_to_competitive,10,"2,2,2,2,1,1,1",1,3,5.267428019462384,0,bilateral_3pass,0.4499999999999993
500024,need_based_to_competitive,11,"2,2,1,1,1,1,0",1,6,2.9303246970219483,0,subsidized_catch_up,0.9499999999999993
500024,need_based_to_competitive,12,"2,1,2,2,1,2,3",1,2,4.482783269593293,0,bilateral_3pass,2.1999999999999993
500024,need_based_to_competitive,13,"2,2,1,2,2,1,0",1,3,2.95402263966656,0,subsidized_catch_up,0.15000000000000213
500024,need_based_to_competitive,14,"2,1,1,1,2,2,3",1,2,2.806287735895534,0,bilateral_3pass,1.3499999999999979
500024,need_based_to_competitive,15,"3,2,1,2,2,2,0",1,3,1.1188521978551371,0,clearinghouse,0.45000000000000284
500024,need_based_to_competitive,16,"3,1,1,3,2,2,1",1,1,,0,bilateral_3pass,4.549999999999997
500024,need_based_to_competitive,17,"3,1,1,2,2,2,0",1,1,,0,bilateral_3pass,1.6499999999999986
500024,need_based_to_competitive,18,"3,2,1,1,2,2,0",1,3,1.0778716478957495,0,subsidized_catch_up,2.4000000000000057
500024,need_based_to_competitive,19,"3,1,0,1,2,1,3",1,1,,0,bilateral_3pass,1.6499999999999986
500024,cooperative_to_hoarding,0,"0,3,2,2,0,0,0",1,7,3.0602021024147086,0,public_pool,0.15000000000000002
500024,cooperative_to_hoarding,1,"0,2,1,3,0,0,2",1,6,3.016895466041318,0,clearinghouse,0.0
500024,cooperative_to_hoarding,2,"0,2,0,3,0,0,1",1,3,3.5912455542157877,0,clearinghouse,0.29999999999999993
500024,cooperative_to_hoarding,3,"0,1,1,3,0,1,1",1,2,3.5964008579063353,0,bilateral_3pass,0.15000000000000013
500024,cooperative_to_hoarding,4,"0,2,1,3,0,1,0",1,3,2.5765007101099284,0,bilateral_3pass,1.9
500024,cooperative_to_hoarding,5,"1,2,2,3,0,1,0",1,6,2.514579073573837,0,bilateral_3pass,0.2999999999999998
500024,cooperative_to_hoarding,6,"1,2,1,2,0,1,0",1,6,2.313498482737784,0,subsidized_catch_up,0.0
500024,cooperative_to_hoarding,7,"1,2,2,3,0,1,3",1,6,3.874691120826025,0,bilateral_3pass,1.2000000000000002
500024,cooperative_to_hoarding,8,"1,2,1,3,1,1,0",1,6,2.5655188629857886,0,bilateral_3pass,2.6999999999999993
500024,cooperative_to_hoarding,9,"1,3,0,1,0,1,0",1,7,1.0452429842507844,0,central_cap2,1.4499999999999993
500024,cooperative_to_hoarding,10,"2,2,0,2,1,1,4",1,6,1.9360694644104541,0,clearinghouse,2.200000000000003
500024,cooperative_to_hoarding,11,"2,1,1,1,0,1,1",1,2,4.1170680531122485,0,bilateral_3pass,0.29999999999999716
500024,cooperative_to_hoarding,12,"2,2,1,1,0,2,0",1,3,3.685646550872226,0,bilateral_3pass,0.45000000000000284
500024,cooperative_to_hoarding,13,"2,2,1,1,0,2,0",1,6,3.685646550872226,0,bilateral_3pass,0.4499999999999993
500024,cooperative_to_hoarding,14,"2,2,1,2,1,2,0",1,6,3.179123074533151,0,bilateral_3pass,1.3499999999999979
500024,cooperative_to_hoarding,15,"3,3,1,1,1,2,0",1,7,2.2941770984637246,0,central_full,1.6500000000000004
500024,cooperative_to_hoarding,16,"3,1,1,1,2,2,6",1,1,,0,bilateral_3pass,0.75
500024,cooperative_to_hoarding,17,"3,2,1,1,2,2,0",1,3,1.0778716478957495,0,subsidized_catch_up,1.650000000000004
500024,cooperative_to_hoarding,18,"3,1,1,1,2,2,3",1,1,,0,bilateral_3pass,0.8999999999999986
500024,cooperative_to_hoarding,19,"3,1,1,1,2,2,0",1,1,,0,bilateral_3pass,2.3999999999999986
500025,need_based,0,"0,3,2,2,0,0,0",1,7,3.0602021024147086,0,public_pool,0.0
500025,need_based,1,"0,2,2,2,0,0,2",1,6,3.6012896369894842,0,clearinghouse,0.15000000000000002
500025,need_based,2,"0,2,2,2,0,0,1",1,3,3.0116597853872094,0,bilateral_3pass,0.15000000000000002
500025,need_based,3,"0,2,0,2,0,1,0",1,6,3.6699396311803003,0,subsidized_catch_up,0.7499999999999998
500025,need_based,4,"0,1,1,2,0,0,3",1,2,4.699727627664739,0,bilateral_3pass,0.75
500025,need_based,5,"1,2,2,1,0,1,0",1,3,2.9194010748510166,0,bilateral_3pass,1.4500000000000002
500025,need_based,6,"1,2,1,2,1,1,0",1,6,2.512082454890119,0,bilateral_3pass,1.1500000000000004
500025,need_based,7,"1,2,1,2,1,0,0",1,6,3.154503553218429,0,subsidized_catch_up,0.0
500025,need_based,8,"1,2,1,3,1,1,3",1,6,3.751564882272591,0,clearinghouse,1.9499999999999993
500025,need_based,9,"1,1,1,1,1,1,1",1,2,3.966519016429789,0,bilateral_3pass,0.5999999999999996
500025,need_based,10,"2,2,2,3,1,1,0",1,3,2.648717164224542,0,bilateral_3pass,2.400000000000002
500025,need_based,11,"2,2,1,3,1,1,0",1,6,2.7993464924259364,0,bilateral_3pass,1.1999999999999993
500025,need_based,12,"2,2,2,1,2,1,0",1,6,3.152378054058185,0,subsidized_catch_up,0.4499999999999993
500025,need_based,13,"2,2,1,1,2,2,3",1,6,4.31114061632599,0,subsidized_catch_up,2.3500000000000014
500025,need_based,14,"2,2,1,2,2,1,3",1,3,2.4144441711420237,0,clearinghouse,2.299999999999997
500025,need_based,15,"3,1,0,3,2,1,1",1,1,,0,bilateral_3pass,1.6499999999999986
500025,need_based,16,"3,1,2,1,2,1,0",1,1,,0,bilateral_3pass,1.6500000000000057
500025,need_based,17,"3,2,2,1,1,0,0",1,3,3.2039956007347845,0,bilateral_3pass,0.09999999999999432
500025,need_based,18,"3,2,1,3,2,1,0",1,6,0.5601886461449448,0,bilateral_3pass,1.3500000000000014
500025,need_based,19,"3,2,1,3,2,1,0",1,6,0.5601886461449448,0,bilateral_3pass,5.0
500025,cooperative,0,"0,3,2,3,0,0,0",1,7,3.3252181647828722,0,public_pool,0.15000000000000002
500025,cooperative,1,"0,2,2,3,0,0,2",1,6,3.407162014668171,0,subsidized_catch_up,0.0
500025,cooperative,2,"0,2,2,2,0,0,3",1,3,3.0870966407934888,0,clearinghouse,0.0
500025,cooperative,3,"0,1,1,3,0,1,1",1,1,,0,bilateral_3pass,0.29999999999999993
500025,cooperative,4,"0,1,2,3,0,1,0",1,1,,0,bilateral_3pass,0.5999999999999999
500025,cooperative,5,"1,2,1,1,0,1,0",1,3,2.636598030130843,0,subsidized_catch_up,0.30000000000000027
500025,cooperative,6,"1,1,1,1,0,1,3",1,2,3.228100158708177,0,bilateral_3pass,0.7499999999999996
500025,cooperative,7,"1,2,1,3,0,1,0",1,3,2.306365597452933,0,bilateral_3pass,1.6500000000000004
500025,cooperative,8,"1,2,2,2,0,2,0",1,6,3.4573557327998237,0,bilateral_3pass,0.15000000000000036
500025,cooperative,9,"1,2,1,3,0,2,0",1,6,3.197987678958853,0,bilateral_3pass,0.4499999999999993
500025,cooperative,10,"2,3,2,2,0,2,0",1,7,3.413994099310491,0,clearinghouse,0.75
500025,cooperative,11,"2,2,1,1,1,2,1",1,6,3.2473803887925152,0,clearinghouse,0.5999999999999996
500025,cooperative,12,"2,2,2,2,1,2,1",1,3,6.576886194490681,0,bilateral_3pass,0.0
500025,cooperative,13,"2,2,1,3,1,2,0",1,6,3.133084014916591,0,bilateral_3pass,1.6500000000000012
500025,cooperative,14,"2,2,1,3,2,2,0",1,6,2.6382951204704232,0,bilateral_3pass,1.3499999999999988
