seed,scenario,scenario_label,agent_id,policy_class_name,score,infrastructure,production_sites,advanced_sites,innovation
500034,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,44,13,2,4,6
500034,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,18,6,0,2,2
500034,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,25,8,1,2,8
500034,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,22,8,1,2,3
500034,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,17,6,1,1,8
500034,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,36,13,2,3,6
500034,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,10,7,0,1,2
500034,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,22,7,1,2,6
500034,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,41,12,2,4,4
500035,need_based,Need-based,0,NeedBasedTradePolicy,51,17,2,5,2
500035,need_based,Need-based,1,NeedBasedTradePolicy,30,10,1,3,5
500035,need_based,Need-based,2,NeedBasedTradePolicy,35,8,0,4,3
500035,need_based,Need-based,3,NeedBasedTradePolicy,30,8,0,3,11
500035,need_based,Need-based,4,NeedBasedTradePolicy,28,10,1,3,1
500035,cooperative,Cooperative,0,CooperativeTradePolicy,49,16,1,5,6
500035,cooperative,Cooperative,1,CooperativeTradePolicy,13,7,1,1,2
500035,cooperative,Cooperative,2,CooperativeTradePolicy,33,12,1,3,7
500035,cooperative,Cooperative,3,CooperativeTradePolicy,25,8,2,2,5
500035,cooperative,Cooperative,4,CooperativeTradePolicy,21,9,1,2,2
500035,hoarding,Hoarding,0,HoardingTradePolicy,38,11,1,4,3
500035,hoarding,Hoarding,1,HoardingTradePolicy,25,7,1,2,5
500035,hoarding,Hoarding,2,HoardingTradePolicy,27,8,0,3,4
500035,hoarding,Hoarding,3,HoardingTradePolicy,44,13,2,4,3
500035,hoarding,Hoarding,4,HoardingTradePolicy,28,11,1,3,1
500035,mixed,Mixed,0,CompetitiveTradePolicy,17,9,2,1,5
500035,mixed,Mixed,1,FairnessSensitiveTradePolicy,31,12,3,2,4
500035,mixed,Mixed,2,HoardingTradePolicy,19,5,0,2,6
500035,mixed,Mixed,3,CooperativeTradePolicy,20,7,2,1,9
500035,mixed,Mixed,4,SelfishTradePolicy,14,7,1,1,5
500035,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,57,19,4,5,2
500035,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,25,6,1,2,10
500035,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,30,8,1,3,6
500035,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,30,9,1,3,8
500035,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,29,9,1,3,2
500035,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,45,14,4,3,9
500035,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,12,8,3,0,4
500035,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,30,10,1,3,3
500035,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,35,9,0,4,7
500035,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,19,6,0,2,3
500036,need_based,Need-based,0,NeedBasedTradePolicy,25,6,1,2,6
500036,need_based,Need-based,1,NeedBasedTradePolicy,32,11,2,3,2
500036,need_based,Need-based,2,NeedBasedTradePolicy,37,14,5,2,3
500036,need_based,Need-based,3,NeedBasedTradePolicy,27,6,0,3,6
500036,need_based,Need-based,4,NeedBasedTradePolicy,19,7,0,2,4
500036,cooperative,Cooperative,0,CooperativeTradePolicy,22,14,3,1,2
500036,cooperative,Cooperative,1,CooperativeTradePolicy,6,9,1,0,5
500036,cooperative,Cooperative,2,CooperativeTradePolicy,9,4,1,0,7
500036,cooperative,Cooperative,3,CooperativeTradePolicy,14,6,1,1,6
500036,cooperative,Cooperative,4,CooperativeTradePolicy,9,5,2,0,4
500036,hoarding,Hoarding,0,HoardingTradePolicy,27,16,5,1,1
500036,hoarding,Hoarding,1,HoardingTradePolicy,17,8,2,1,7
500036,hoarding,Hoarding,2,HoardingTradePolicy,16,7,2,1,2
500036,hoarding,Hoarding,3,HoardingTradePolicy,14,6,1,1,4
500036,hoarding,Hoarding,4,HoardingTradePolicy,14,4,0,1,8
500036,mixed,Mixed,0,FairnessSensitiveTradePolicy,20,8,3,1,3
500036,mixed,Mixed,1,HoardingTradePolicy,31,10,3,2,4
500036,mixed,Mixed,2,CompetitiveTradePolicy,19,7,0,2,4
500036,mixed,Mixed,3,SelfishTradePolicy,14,5,1,1,8
500036,mixed,Mixed,4,CooperativeTradePolicy,17,6,1,1,9
500036,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,20,12,3,1,4
500036,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,21,14,0,2,2
500036,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,19,8,3,1,2
500036,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,33,9,1,3,7
500036,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,14,6,1,1,5
500036,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,23,16,1,2,1
500036,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,14,9,1,1,3
500036,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,9,5,1,0,6
500036,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,17,7,2,1,6
500036,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,6,4,1,0,6
500037,need_based,Need-based,0,NeedBasedTradePolicy,38,12,1,4,4
500037,need_based,Need-based,1,NeedBasedTradePolicy,38,15,3,3,2
500037,need_based,Need-based,2,NeedBasedTradePolicy,17,8,2,1,5
500037,need_based,Need-based,3,NeedBasedTradePolicy,17,6,1,1,8
500037,need_based,Need-based,4,NeedBasedTradePolicy,37,10,1,4,2
500037,cooperative,Cooperative,0,CooperativeTradePolicy,22,6,0,2,8
500037,cooperative,Cooperative,1,CooperativeTradePolicy,22,9,1,2,4
500037,cooperative,Cooperative,2,CooperativeTradePolicy,15,8,2,1,1
500037,cooperative,Cooperative,3,CooperativeTradePolicy,22,7,1,2,4
500037,cooperative,Cooperative,4,CooperativeTradePolicy,38,9,0,4,4
500037,hoarding,Hoarding,0,HoardingTradePolicy,44,13,2,4,3
500037,hoarding,Hoarding,1,HoardingTradePolicy,28,11,3,2,5
500037,hoarding,Hoarding,2,HoardingTradePolicy,17,6,1,1,6
500037,hoarding,Hoarding,3,HoardingTradePolicy,14,6,1,1,6
500037,hoarding,Hoarding,4,HoardingTradePolicy,38,13,1,4,5
500037,mixed,Mixed,0,HoardingTradePolicy,36,12,3,3,6
500037,mixed,Mixed,1,CooperativeTradePolicy,31,18,3,2,4
500037,mixed,Mixed,2,FairnessSensitiveTradePolicy,6,5,1,0,3
500037,mixed,Mixed,3,SelfishTradePolicy,17,6,1,1,9
500037,mixed,Mixed,4,CompetitiveTradePolicy,25,8,0,3,1
500037,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,36,12,3,3,5
500037,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,25,9,2,2,5
500037,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,20,8,3,1,4
500037,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,12,6,2,0,8
500037,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,37,12,0,4,2
500037,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,22,7,1,2,7
500037,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,9,7,2,0,4
500037,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,9,7,2,0,3
500037,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,17,5,1,1,9
500037,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,26,14,4,1,3
500038,need_based,Need-based,0,NeedBasedTradePolicy,27,16,2,2,2
500038,need_based,Need-based,1,NeedBasedTradePolicy,29,15,6,1,4
500038,need_based,Need-based,2,NeedBasedTradePolicy,22,7,1,2,7
500038,need_based,Need-based,3,NeedBasedTradePolicy,17,5,1,1,7
500038,need_based,Need-based,4,NeedBasedTradePolicy,25,8,2,2,5
500038,cooperative,Cooperative,0,CooperativeTradePolicy,29,23,3,2,1
500038,cooperative,Cooperative,1,CooperativeTradePolicy,6,8,1,0,4
500038,cooperative,Cooperative,2,CooperativeTradePolicy,33,11,2,3,5
500038,cooperative,Cooperative,3,CooperativeTradePolicy,27,9,0,3,4
500038,cooperative,Cooperative,4,CooperativeTradePolicy,12,5,2,0,5
500038,hoarding,Hoarding,0,HoardingTradePolicy,28,12,3,2,4
500038,hoarding,Hoarding,1,HoardingTradePolicy,6,4,1,0,3
500038,hoarding,Hoarding,2,HoardingTradePolicy,30,18,3,2,2
500038,hoarding,Hoarding,3,HoardingTradePolicy,28,9,2,2,10
500038,hoarding,Hoarding,4,HoardingTradePolicy,12,8,3,0,7
500038,mixed,Mixed,0,CooperativeTradePolicy,42,18,4,3,5
500038,mixed,Mixed,1,SelfishTradePolicy,12,9,3,0,3
500038,mixed,Mixed,2,CompetitiveTradePolicy,22,8,0,2,6
500038,mixed,Mixed,3,FairnessSensitiveTradePolicy,27,8,0,3,5
500038,mixed,Mixed,4,HoardingTradePolicy,19,10,3,1,2
500038,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,31,12,4,2,3
500038,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,34,17,4,2,3
500038,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,23,8,3,1,7
500038,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,19,5,0,2,4
500038,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,22,8,1,2,6
500038,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,26,17,2,2,1
500038,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,5,6,1,0,2
500038,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,25,6,1,2,11
500038,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,25,9,2,2,4
500038,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,14,6,1,1,5
500039,need_based,Need-based,0,NeedBasedTradePolicy,30,15,3,2,2
500039,need_based,Need-based,1,NeedBasedTradePolicy,9,7,1,0,5
500039,need_based,Need-based,2,NeedBasedTradePolicy,14,6,1,1,4
500039,need_based,Need-based,3,NeedBasedTradePolicy,11,9,0,1,4
500039,need_based,Need-based,4,NeedBasedTradePolicy,5,3,1,0,2
500039,cooperative,Cooperative,0,CooperativeTradePolicy,11,9,3,0,2
500039,cooperative,Cooperative,1,CooperativeTradePolicy,32,14,1,3,2
500039,cooperative,Cooperative,2,CooperativeTradePolicy,14,4,1,1,3
500039,cooperative,Cooperative,3,CooperativeTradePolicy,17,5,1,1,9
500039,cooperative,Cooperative,4,CooperativeTradePolicy,19,8,0,2,5
500039,hoarding,Hoarding,0,HoardingTradePolicy,9,5,2,0,4
500039,hoarding,Hoarding,1,HoardingTradePolicy,27,18,5,1,1
500039,hoarding,Hoarding,2,HoardingTradePolicy,13,4,1,1,2
500039,hoarding,Hoarding,3,HoardingTradePolicy,22,6,0,2,5
500039,hoarding,Hoarding,4,HoardingTradePolicy,17,6,2,1,5
500039,mixed,Mixed,0,FairnessSensitiveTradePolicy,17,7,2,1,4
500039,mixed,Mixed,1,HoardingTradePolicy,30,18,1,3,0
500039,mixed,Mixed,2,CompetitiveTradePolicy,13,8,1,1,2
500039,mixed,Mixed,3,CooperativeTradePolicy,25,10,1,2,6
500039,mixed,Mixed,4,SelfishTradePolicy,14,6,1,1,4
500039,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,23,13,3,1,3
500039,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,8,8,2,0,2
500039,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,6,8,1,0,3
500039,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,14,8,0,1,7
500039,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,9,5,2,0,3
500039,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,6,8,1,0,3
500039,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,25,17,4,1,2
500039,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,6,5,1,0,5
500039,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,17,6,1,1,8
500039,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,14,7,1,1,5
500040,need_based,Need-based,0,NeedBasedTradePolicy,37,10,1,4,2
500040,need_based,Need-based,1,NeedBasedTradePolicy,43,15,2,4,2
500040,need_based,Need-based,2,NeedBasedTradePolicy,35,10,0,4,3
500040,need_based,Need-based,3,NeedBasedTradePolicy,33,9,1,3,6
500040,need_based,Need-based,4,NeedBasedTradePolicy,27,8,0,3,4
500040,cooperative,Cooperative,0,CooperativeTradePolicy,25,15,3,2,0
500040,cooperative,Cooperative,1,CooperativeTradePolicy,35,16,2,3,2
500040,cooperative,Cooperative,2,CooperativeTradePolicy,19,9,0,2,3
500040,cooperative,Cooperative,3,CooperativeTradePolicy,25,6,1,2,9
500040,cooperative,Cooperative,4,CooperativeTradePolicy,27,11,3,2,2
500040,hoarding,Hoarding,0,HoardingTradePolicy,28,10,3,2,4
500040,hoarding,Hoarding,1,HoardingTradePolicy,27,14,2,2,2
500040,hoarding,Hoarding,2,HoardingTradePolicy,6,4,1,0,3
500040,hoarding,Hoarding,3,HoardingTradePolicy,12,4,2,0,7
500040,hoarding,Hoarding,4,HoardingTradePolicy,14,6,1,1,7
500040,mixed,Mixed,0,FairnessSensitiveTradePolicy,32,16,6,1,4
500040,mixed,Mixed,1,SelfishTradePolicy,23,16,2,2,1
500040,mixed,Mixed,2,HoardingTradePolicy,17,5,1,1,7
500040,mixed,Mixed,3,CooperativeTradePolicy,27,10,0,3,4
500040,mixed,Mixed,4,CompetitiveTradePolicy,14,5,1,1,5
500040,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,17,5,1,1,7
500040,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,45,16,5,3,5
500040,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,30,10,1,3,5
500040,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,22,7,1,2,5
500040,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,22,8,1,2,6
500040,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,33,13,3,3,0
500040,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,31,14,1,3,1
500040,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,11,4,0,1,3
500040,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,41,11,1,4,8
500040,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,22,13,1,2,3
500041,need_based,Need-based,0,NeedBasedTradePolicy,44,12,2,4,6
500041,need_based,Need-based,1,NeedBasedTradePolicy,36,14,3,3,0
500041,need_based,Need-based,2,NeedBasedTradePolicy,29,11,1,3,2
500041,need_based,Need-based,3,NeedBasedTradePolicy,30,11,1,3,5
500041,need_based,Need-based,4,NeedBasedTradePolicy,14,6,1,1,3
500041,cooperative,Cooperative,0,CooperativeTradePolicy,22,7,1,2,3
500041,cooperative,Cooperative,1,CooperativeTradePolicy,26,13,2,2,1
500041,cooperative,Cooperative,2,CooperativeTradePolicy,28,10,2,2,8
500041,cooperative,Cooperative,3,CooperativeTradePolicy,38,11,1,4,6
500041,cooperative,Cooperative,4,CooperativeTradePolicy,30,11,1,3,3
500041,hoarding,Hoarding,0,HoardingTradePolicy,21,12,1,2,2
500041,hoarding,Hoarding,1,HoardingTradePolicy,30,18,6,1,1
500041,hoarding,Hoarding,2,HoardingTradePolicy,17,5,0,2,1
500041,hoarding,Hoarding,3,HoardingTradePolicy,17,4,1,1,10
500041,hoarding,Hoarding,4,HoardingTradePolicy,44,12,1,5,1
500041,mixed,Mixed,0,CooperativeTradePolicy,22,10,1,2,5
500041,mixed,Mixed,1,SelfishTradePolicy,30,12,3,2,2
500041,mixed,Mixed,2,FairnessSensitiveTradePolicy,8,7,2,0,2
500041,mixed,Mixed,3,HoardingTradePolicy,25,6,1,2,9
500041,mixed,Mixed,4,CompetitiveTradePolicy,11,7,0,1,6
500041,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,33,11,0,3,7
500041,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,29,11,1,3,2
500041,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,25,9,2,2,4
500041,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,38,11,1,4,5
500041,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,15,9,2,1,1
500041,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,19,8,0,2,3
500041,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,25,8,2,2,4
500041,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,31,10,3,2,9
500041,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,25,10,2,2,7
500041,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,36,12,2,3,3
500042,need_based,Need-based,0,NeedBasedTradePolicy,30,8,1,3,5
500042,need_based,Need-based,1,NeedBasedTradePolicy,31,14,6,1,2
500042,need_based,Need-based,2,NeedBasedTradePolicy,20,8,3,1,6
500042,need_based,Need-based,3,NeedBasedTradePolicy,15,8,3,0,9
500042,need_based,Need-based,4,NeedBasedTradePolicy,14,4,1,1,6
500042,cooperative,Cooperative,0,CooperativeTradePolicy,6,8,1,0,3
500042,cooperative,Cooperative,1,CooperativeTradePolicy,18,16,4,0,3
500042,cooperative,Cooperative,2,CooperativeTradePolicy,6,7,1,0,5
500042,cooperative,Cooperative,3,CooperativeTradePolicy,22,5,0,2,6
500042,cooperative,Cooperative,4,CooperativeTradePolicy,14,8,1,1,4
500042,hoarding,Hoarding,0,HoardingTradePolicy,32,16,6,1,3
500042,hoarding,Hoarding,1,HoardingTradePolicy,10,6,0,1,2
500042,hoarding,Hoarding,2,HoardingTradePolicy,6,8,1,0,3
500042,hoarding,Hoarding,3,HoardingTradePolicy,9,2,1,0,10
500042,hoarding,Hoarding,4,HoardingTradePolicy,14,9,1,1,3
500042,mixed,Mixed,0,FairnessSensitiveTradePolicy,55,17,1,6,1
500042,mixed,Mixed,1,CooperativeTradePolicy,23,9,2,2,1
500042,mixed,Mixed,2,SelfishTradePolicy,3,8,0,0,3
500042,mixed,Mixed,3,HoardingTradePolicy,27,8,0,3,5
500042,mixed,Mixed,4,CompetitiveTradePolicy,6,5,0,0,7
500042,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,22,6,0,2,7
500042,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,20,9,2,1,4
500042,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,9,8,2,0,5
500042,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,25,9,2,2,3
500042,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,22,6,1,2,4
500042,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,24,8,2,2,2
500042,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,24,16,1,2,2
500042,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,3,4,0,0,3
500042,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,9,2,1,0,10
500042,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,6,5,1,0,6
500043,need_based,Need-based,0,NeedBasedTradePolicy,38,12,3,3,2
500043,need_based,Need-based,1,NeedBasedTradePolicy,25,8,2,2,5
500043,need_based,Need-based,2,NeedBasedTradePolicy,22,6,1,2,3
500043,need_based,Need-based,3,NeedBasedTradePolicy,35,10,0,4,5
500043,need_based,Need-based,4,NeedBasedTradePolicy,22,6,0,2,5
500043,cooperative,Cooperative,0,CooperativeTradePolicy,39,13,2,3,6
500043,cooperative,Cooperative,1,CooperativeTradePolicy,22,10,1,2,3
500043,cooperative,Cooperative,2,CooperativeTradePolicy,19,4,0,2,3
500043,cooperative,Cooperative,3,CooperativeTradePolicy,22,7,1,2,6
500043,cooperative,Cooperative,4,CooperativeTradePolicy,22,13,1,2,4
500043,hoarding,Hoarding,0,HoardingTradePolicy,24,16,4,1,1
500043,hoarding,Hoarding,1,HoardingTradePolicy,17,7,2,1,3
500043,hoarding,Hoarding,2,HoardingTradePolicy,9,2,1,0,9
500043,hoarding,Hoarding,3,HoardingTradePolicy,17,8,2,1,8
500043,hoarding,Hoarding,4,HoardingTradePolicy,14,6,1,1,6
500043,mixed,Mixed,0,SelfishTradePolicy,12,9,3,0,5
500043,mixed,Mixed,1,HoardingTradePolicy,25,13,1,2,3
500043,mixed,Mixed,2,CooperativeTradePolicy,14,6,1,1,3
500043,mixed,Mixed,3,CompetitiveTradePolicy,25,8,2,2,6
500043,mixed,Mixed,4,FairnessSensitiveTradePolicy,12,6,2,0,9
500043,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,33,12,1,3,5
500043,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,20,9,3,1,3
500043,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,9,5,2,0,5
500043,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,25,8,2,2,5
500043,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,17,6,1,1,8
500043,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,28,10,3,2,5
500043,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,17,8,2,1,3
500043,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,6,5,1,0,4
500043,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,39,11,2,3,9
500043,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,27,7,0,3,4
500044,need_based,Need-based,0,NeedBasedTradePolicy,33,11,2,3,3
500044,need_based,Need-based,1,NeedBasedTradePolicy,31,13,4,2,7
500044,need_based,Need-based,2,NeedBasedTradePolicy,17,5,1,1,7
500044,need_based,Need-based,3,NeedBasedTradePolicy,25,8,2,2,5
500044,need_based,Need-based,4,NeedBasedTradePolicy,44,15,2,4,4
500044,cooperative,Cooperative,0,CooperativeTradePolicy,20,8,2,1,5
500044,cooperative,Cooperative,1,CooperativeTradePolicy,46,19,0,5,4
